Predicted duration,1.5,,,
513,[08:37:30.6118040],-6928,668635,787731
514,[08:37:30.9622824],-6753,703647,815661
515,[08:37:31.3128219],3669,650371,795656
516,[08:37:31.6633004],612,650550,805811
517,[08:37:32.0137843],16422,691201,849310
518,[08:37:32.3642628],19428,673277,803895
519,[08:37:32.7147412],12113,650546,852016
520,[08:37:33.0652252],19505,678929,789955
521,[08:37:33.4157037],23182,633692,803141
522,[08:37:33.7661821],18588,685181,797861
523,[08:37:34.1166661],12409,671011,824753
524,[08:37:34.4671446],17230,656780,797904
525,[08:37:34.8176230],21627,664782,856885
526,[08:37:35.1681070],11560,665650,807222
527,[08:37:35.5185855],12367,647928,886944
528,[08:37:35.8690639],21934,700815,809793
529,[08:37:36.2195479],18493,672032,826529
530,[08:37:36.5700264],21016,708233,807430
531,[08:37:36.9205048],34357,695736,797353
532,[08:37:37.2709887],8740,687598,803663
533,[08:37:37.6214671],21355,702253,848438
534,[08:37:37.9719456],21645,676093,799175
535,[08:37:38.3224296],21071,672798,821616
536,[08:37:38.6729080],15419,674798,811935
537,[08:37:39.0233920],12373,652963,836211
538,[08:37:39.3738705],7066,638999,798932
539,[08:37:39.7243489],20643,686408,848237
540,[08:37:40.0748329],20066,640265,808754
541,[08:37:40.4253114],18864,668924,800144
542,[08:37:40.7757898],19439,659673,816455
543,[08:37:41.1262738],22433,661825,797232
544,[08:37:41.4767522],13576,687795,823391
545,[08:37:41.8272307],17736,682214,768645
546,[08:37:42.1777147],21455,662044,827005
547,[08:37:42.5281931],14846,690916,808722
548,[08:37:42.8786716],14538,690256,811478
549,[08:37:43.2291555],8253,668048,810748
550,[08:37:43.5796339],14017,672052,799500
551,[08:37:43.9301124],18254,646812,800246
552,[08:37:44.2805963],14896,739491,818354
553,[08:37:44.6310748],21962,668728,791834
554,[08:37:44.9815533],26222,703066,796730
555,[08:37:45.3320372],13981,627841,797071
556,[08:37:45.6825157],13971,656278,849280
557,[08:37:46.0329997],7676,670672,792492
558,[08:37:46.3834781],23613,681652,832829
559,[08:37:46.7339566],20914,600519,847231
560,[08:37:47.0844404],17124,636904,777183
561,[08:37:47.4349189],15938,664302,859392
562,[08:37:47.7853974],14454,706997,891237
563,[08:37:48.1358813],17892,676467,799589
564,[08:37:48.4863598],22772,646048,869745
565,[08:37:48.8368383],20888,690400,825859
566,[08:37:49.1873222],2778,679915,768441
567,[08:37:49.5378007],6819,636315,828925
568,[08:37:49.8882792],20868,647156,765903
569,[08:37:50.2387631],12288,634692,820646
570,[08:37:50.5892416],18687,736141,824850
571,[08:37:50.9397201],18015,640135,795500
572,[08:37:51.2902040],23171,599542,861021
573,[08:37:51.6406825],22802,683370,817186
574,[08:37:51.9911610],12659,721952,850189
575,[08:37:52.3416448],12007,662528,887571
576,[08:37:52.6921233],11442,610911,768712
577,[08:37:53.0426073],23110,670526,790451
578,[08:37:53.3930857],6236,616141,893435
579,[08:37:53.7435642],22136,713634,806588
580,[08:37:54.0940481],20601,723455,802952
581,[08:37:54.4445266],15102,622524,854006
582,[08:37:54.7950051],20190,688043,726199
583,[08:37:55.1454889],12036,672840,787261
584,[08:37:55.4959674],13090,701892,788210
585,[08:37:55.8464459],18396,665717,905648
586,[08:37:56.1969298],11672,630488,863986
587,[08:37:56.5474083],21574,739379,850418
588,[08:37:56.8978868],21928,703634,816113
589,[08:37:57.2483707],18577,717766,818513
590,[08:37:57.5988492],8052,632649,804764
591,[08:37:57.9493277],28216,699040,844283
592,[08:37:58.2998115],22582,680558,854447
593,[08:37:58.6502900],21908,683407,835523
594,[08:37:59.0007740],14129,715996,766052
595,[08:37:59.3512524],21324,664066,830050
596,[08:37:59.7017309],14968,693912,815856
597,[08:38:00.0522148],19979,698053,809098
598,[08:38:00.4026932],13274,709606,866475
599,[08:38:00.7531717],15872,669585,778115
600,[08:38:01.1036557],28855,698259,783872
601,[08:38:01.4541341],14247,724995,791641
602,[08:38:01.8046126],18596,648826,794700
603,[08:38:02.1550966],13468,624165,794613
604,[08:38:02.5055750],17894,688886,816126
605,[08:38:02.8560535],23943,659535,822565
606,[08:38:03.2065374],15763,686831,791000
607,[08:38:03.5570158],12963,689772,811417
608,[08:38:03.9074943],12954,615087,832522
609,[08:38:04.2579782],7814,649436,763359
610,[08:38:04.6084567],15298,682832,837884
611,[08:38:04.9589352],12058,677605,810962
612,[08:38:05.3094190],10262,683333,763589
613,[08:38:05.6598975],19260,662027,751817
614,[08:38:06.0103815],9316,707635,829391
615,[08:38:06.3608599],17345,691172,816993
616,[08:38:06.7113384],17830,689269,820759
617,[08:38:07.0618223],24836,664535,784264
618,[08:38:07.4123007],19874,659580,813583
619,[08:38:07.7627792],16567,702472,794519
620,[08:38:08.1132632],15781,687656,822803
621,[08:38:08.4637416],12905,672404,817064
622,[08:38:08.8142201],14269,658200,852200
623,[08:38:09.1647041],14583,673787,850649
624,[08:38:09.5151825],10100,673510,855484
625,[08:38:09.8656610],9840,695587,810498
626,[08:38:10.2161449],26194,706181,854029
627,[08:38:10.5666233],17929,691182,844802
628,[08:38:10.9171018],23457,666997,782052
629,[08:38:11.2675858],15924,668842,888595
630,[08:38:11.6180642],16390,669596,838620
631,[08:38:11.9685427],9394,668355,810288
632,[08:38:12.3190266],3580,687974,811362
633,[08:38:12.6695050],18276,659320,844923
634,[08:38:13.0199890],14760,635872,758696
635,[08:38:13.3704675],19631,664420,801684
636,[08:38:13.7209459],15616,681575,816173
637,[08:38:14.0714298],18090,673214,801698
638,[08:38:14.4219083],11523,686058,812223
639,[08:38:14.7723868],18375,685071,818481
640,[08:38:15.1228707],15160,720155,811259
641,[08:38:15.4733492],17839,675591,802833
642,[08:38:15.8238277],13103,665328,845320
643,[08:38:16.1743116],14827,664613,812189
644,[08:38:16.5247901],17115,668250,794305
645,[08:38:16.8752686],13211,658114,828845
646,[08:38:17.2257524],17465,677552,816575
647,[08:38:17.5762309],20554,683192,794166
648,[08:38:17.9267094],16269,680292,813398
649,[08:38:18.2771933],12925,678306,832536
650,[08:38:18.6276718],7732,671575,831050
651,[08:38:18.9781503],27554,695109,814841
652,[08:38:19.3286342],19630,670375,825389
653,[08:38:19.6791126],20855,656807,831772
654,[08:38:20.0295966],10363,682421,787043
655,[08:38:20.3800751],11672,642619,824556
656,[08:38:20.7305535],13496,656640,834921
657,[08:38:21.0810374],23270,689919,835036
658,[08:38:21.4315159],15016,655373,781995
659,[08:38:21.7819943],12079,680259,807392
660,[08:38:22.1324783],15511,702193,854617
661,[08:38:22.4829568],20556,695053,798435
662,[08:38:22.8334353],15276,641863,811823
663,[08:38:23.1839191],11622,703211,858413
664,[08:38:23.5343976],18693,676362,828470
665,[08:38:23.8848761],19264,715124,838353
666,[08:38:24.2353600],10950,633632,820399
667,[08:38:24.5858385],14901,669062,814195
668,[08:38:24.9363170],14923,655608,860801
669,[08:38:25.2868009],10309,715937,826925
670,[08:38:25.6372793],12188,702326,814523
671,[08:38:25.9877578],22385,620032,818135
672,[08:38:26.3382418],10224,647011,813659
673,[08:38:26.6887202],24305,692199,854923
674,[08:38:27.0392041],12600,695082,859767
675,[08:38:27.3896826],13929,653664,788479
676,[08:38:27.7401611],27489,674407,835507
677,[08:38:28.0906450],9985,723610,844352
678,[08:38:28.4411235],20865,690297,808644
679,[08:38:28.7916020],11543,693203,811736
680,[08:38:29.1420858],17252,720446,801211
681,[08:38:29.4925643],15277,629186,801330
682,[08:38:29.8430428],18033,677929,792520
683,[08:38:30.1935268],25787,649640,867459
684,[08:38:30.5440052],17862,693296,849862
685,[08:38:30.8944837],13898,725542,860496
686,[08:38:31.2449676],18374,660517,808178
687,[08:38:31.5954461],13090,633376,775342
688,[08:38:31.9459245],16752,678969,830981
689,[08:38:32.2964085],14746,664128,811348
690,[08:38:32.6468870],8048,686138,808385
691,[08:38:32.9973655],11046,660816,803753
692,[08:38:33.3478493],22733,662357,787999
693,[08:38:33.6983278],15221,671513,792003
694,[08:38:34.0488117],13127,674029,835986
695,[08:38:34.3992902],23986,665661,840531
696,[08:38:34.7497686],10825,659407,803824
697,[08:38:35.1002526],17016,670151,854139
698,[08:38:35.4507311],7479,677583,807703
699,[08:38:35.8012096],28462,657861,795642
700,[08:38:36.1516934],20620,678021,804845
701,[08:38:36.5021719],23545,675957,790973
702,[08:38:36.8526504],16132,713856,834250
703,[08:38:37.2031344],24616,643953,789254
704,[08:38:37.5536128],13241,689966,782821
705,[08:38:37.9040913],6639,655033,826305
706,[08:38:38.2545752],12897,655394,797839
707,[08:38:38.6050536],7608,674988,795381
708,[08:38:38.9555321],25728,681909,806581
709,[08:38:39.3060160],7248,718254,844965
710,[08:38:39.6564945],16434,693771,801598
711,[08:38:40.0069784],20477,649115,821784
712,[08:38:40.3574569],16127,637901,851170
713,[08:38:40.7079354],22347,644722,832634
714,[08:38:41.0584193],15785,664547,793460
715,[08:38:41.4088977],13015,686988,812444
716,[08:38:41.7593762],19474,643770,849362
717,[08:38:42.1098602],17557,663707,880281
718,[08:38:42.4603386],22940,625079,858524
719,[08:38:42.8108171],19338,649135,856814
720,[08:38:43.1613010],22057,670626,805101
721,[08:38:43.5117795],15954,675498,792138
722,[08:38:43.8622579],25470,688669,848215
723,[08:38:44.2127418],13939,648017,822674
724,[08:38:44.5632203],20940,678176,835663
725,[08:38:44.9136988],15458,700583,867784
726,[08:38:45.2641827],13962,688006,825742
727,[08:38:45.6146612],16344,645465,808286
728,[08:38:45.9651397],11228,646146,820686
729,[08:38:46.3156236],8250,687949,809844
730,[08:38:46.6661020],12475,672764,814138
731,[08:38:47.0165860],17244,642621,781171
732,[08:38:47.3670645],12945,658447,833013
733,[08:38:47.7175429],17381,650407,782557
734,[08:38:48.0680268],15594,657783,791043
735,[08:38:48.4185053],19935,677224,836494
736,[08:38:48.7689838],23153,686632,841445
737,[08:38:49.1194677],19462,660973,808072
738,[08:38:49.4699462],12671,660450,762218
739,[08:38:49.8204247],16078,637518,827185
740,[08:38:50.1709085],25276,667306,817689
741,[08:38:50.5213870],15785,741429,813637
742,[08:38:50.8718655],9138,655652,827982
743,[08:38:51.2223494],15904,671993,811485
744,[08:38:51.5728278],20245,727940,829803
745,[08:38:51.9233063],19285,662686,825754
746,[08:38:52.2737903],19003,703011,828574
747,[08:38:52.6242687],12874,704325,810572
748,[08:38:52.9747472],18770,672052,825872
749,[08:38:53.3252311],18302,676808,839799
750,[08:38:53.6757095],16262,703837,869827
751,[08:38:54.0261379],20068,676803,826908
752,[08:38:54.3766164],16954,663332,796246
753,[08:38:54.7270949],17077,675946,818604
754,[08:38:55.0776343],22642,703347,791078
755,[08:38:55.4281128],15020,646180,829715
756,[08:38:55.7785913],22670,674474,818898
757,[08:38:56.1290751],17490,694950,822915
758,[08:38:56.4795536],19649,701162,772137
759,[08:38:56.8300321],15364,653300,818533
760,[08:38:57.1805161],21994,680925,799593
761,[08:38:57.5309945],15666,676653,775143
762,[08:38:57.8814730],13647,657968,828542
763,[08:38:58.2319569],18856,670075,781658
764,[08:38:58.5824353],17608,625081,824071
765,[08:38:58.9329138],19448,682360,857189
766,[08:38:59.2833977],12533,712371,821631
767,[08:38:59.6338762],18928,663874,761238
768,[08:38:59.9843546],15520,668384,807827
769,[08:39:00.3348386],14038,700226,811355
770,[08:39:00.6853171],17795,677464,812539
771,[08:39:01.0358009],18006,661204,776465
772,[08:39:01.3862794],13122,672566,849865
773,[08:39:01.7367579],21604,650447,808461
774,[08:39:02.0872417],17827,671039,810774
775,[08:39:02.4377202],13384,713513,800872
776,[08:39:02.7881987],18578,698638,832081
777,[08:39:03.1386826],16671,678503,825332
778,[08:39:03.4891610],12098,667154,796942
779,[08:39:03.8396395],24888,627583,848910
780,[08:39:04.1901235],10035,680855,816747
781,[08:39:04.5406019],16586,672585,821350
782,[08:39:04.8910804],10224,674622,790516
783,[08:39:05.2415643],23264,684014,793081
784,[08:39:05.5920428],16411,716587,853644
785,[08:39:05.9425212],14151,687518,797830
786,[08:39:06.2930051],19835,669967,854267
787,[08:39:06.6434836],20235,648139,794501
788,[08:39:06.9939620],16338,679635,809692
789,[08:39:07.3444460],15055,657253,805083
790,[08:39:07.6949245],13112,678657,810204
791,[08:39:08.0454083],15872,682294,778403
792,[08:39:08.3958868],20101,696734,850294
793,[08:39:08.7463653],17575,659364,829899
794,[08:39:09.0968491],15596,689672,809049
795,[08:39:09.4473276],16116,688928,797255
796,[08:39:09.7978061],17064,676207,831320
797,[08:39:10.1482900],25606,664579,889740
798,[08:39:10.4987685],16802,683938,824143
799,[08:39:10.8492470],19795,684104,821161
800,[08:39:11.1997308],18599,647361,822344
801,[08:39:11.5502093],14398,694495,818155
802,[08:39:11.9006878],17378,671339,837897
803,[08:39:12.2511716],7971,618153,784040
804,[08:39:12.6016501],16221,675809,828173
805,[08:39:12.9521286],5928,666956,832103
806,[08:39:13.3026124],11882,697786,820874
807,[08:39:13.6530909],25181,684307,815398
808,[08:39:14.0035749],8582,683305,764743
809,[08:39:14.3540533],17976,678843,844276
810,[08:39:14.7045318],19259,692524,786912
811,[08:39:15.0550157],16851,620323,784208
812,[08:39:15.4054941],15738,671397,800386
813,[08:39:15.7559726],21231,664437,765511
814,[08:39:16.1064565],13484,670972,870864
815,[08:39:16.4569349],24961,666161,849266
816,[08:39:16.8074134],15100,679663,851990
817,[08:39:17.1578973],22651,711635,806566
818,[08:39:17.5083758],20153,681709,788659
819,[08:39:17.8588542],10369,617478,826206
820,[08:39:18.2093381],21862,663598,785106
821,[08:39:18.5598166],12266,650308,792131
822,[08:39:18.9102950],7509,665912,798003
823,[08:39:19.2607789],19358,692526,793011
824,[08:39:19.6112574],23230,644566,811972
825,[08:39:19.9617358],11612,677146,846848
826,[08:39:20.3122197],24891,652637,859180
827,[08:39:20.6626982],24657,667470,851187
828,[08:39:21.0131820],13621,686319,817373
829,[08:39:21.3636605],21560,702289,771819
830,[08:39:21.7141390],18001,691647,848092
831,[08:39:22.0646229],25972,697546,839609
832,[08:39:22.4151014],24245,670297,835885
833,[08:39:22.7655799],19169,696637,789777
834,[08:39:23.1160637],11126,669157,810161
835,[08:39:23.4665422],13965,695405,825027
836,[08:39:23.8170207],10203,655171,816876
837,[08:39:24.1675045],21024,660855,801048
838,[08:39:24.5179830],3187,700583,850447
839,[08:39:24.8684615],24755,665064,829522
840,[08:39:25.2189453],13015,673158,809312
841,[08:39:25.5694238],14971,667834,804926
842,[08:39:25.9199023],16459,680230,843547
843,[08:39:26.2703861],16005,672425,800787
844,[08:39:26.6208646],17510,692373,868641
845,[08:39:26.9713431],19163,683412,822331
846,[08:39:27.3218269],20192,673416,809939
847,[08:39:27.6723054],24220,661305,825555
848,[08:39:28.0227893],12576,683034,800918
849,[08:39:28.3732677],16460,636596,841048
850,[08:39:28.7237462],18476,658324,783395
851,[08:39:29.0742301],22205,691198,860964
852,[08:39:29.4247085],20297,666867,846289
853,[08:39:29.7751870],15164,699431,805011
854,[08:39:30.1256709],10974,660927,808045
855,[08:39:30.4761493],14452,677340,825793
856,[08:39:30.8266278],22751,670128,836125
857,[08:39:31.1771117],14603,652271,840264
858,[08:39:31.5275901],12210,671734,811878
859,[08:39:31.8780686],26548,666659,798834
860,[08:39:32.2285525],12584,717740,824127
861,[08:39:32.5790309],14640,657353,846408
862,[08:39:32.9295094],27829,670122,831989
863,[08:39:33.2799933],12794,700784,792280
864,[08:39:33.6304717],16810,697308,788121
865,[08:39:33.9809502],18802,671685,820223
866,[08:39:34.3314341],19657,688234,804419
867,[08:39:34.6819126],22627,657520,807228
868,[08:39:35.0323964],15349,645846,828423
869,[08:39:35.3828749],13787,645669,849011
870,[08:39:35.7333534],13369,672354,833409
871,[08:39:36.0838372],15426,688501,850382
872,[08:39:36.4343157],12535,677804,840383
873,[08:39:36.7847942],18286,667183,790437
874,[08:39:37.1352780],8128,724617,813008
875,[08:39:37.4857565],14377,659475,777024
876,[08:39:37.8362350],16855,686254,782616
877,[08:39:38.1867188],11072,711877,831271
878,[08:39:38.5371973],20017,664283,792725
879,[08:39:38.8876758],13055,652073,818502
880,[08:39:39.2381596],19626,676262,782957
881,[08:39:39.5886381],11641,664638,821311
882,[08:39:39.9391166],21877,681004,761315
883,[08:39:40.2896005],14973,703527,793375
884,[08:39:40.6400789],13771,666676,821661
885,[08:39:40.9905574],13091,700422,807844
886,[08:39:41.3410413],25487,659437,794678
887,[08:39:41.6915197],17610,668680,809985
888,[08:39:42.0419481],27414,691999,836248
889,[08:39:42.3924266],25161,713080,773647
890,[08:39:42.7429051],13976,659009,821825
891,[08:39:43.0934443],14111,656141,794610
892,[08:39:43.4439228],14708,684939,793768
893,[08:39:43.7944013],16814,658732,837246
894,[08:39:44.1448851],14634,659881,817798
895,[08:39:44.4953636],20265,682300,776287
896,[08:39:44.8458421],16670,670075,787092
897,[08:39:45.1963259],13809,659847,810345
898,[08:39:45.5468044],19176,687674,845811
899,[08:39:45.8972828],10847,655604,836072
900,[08:39:46.2477667],22318,692556,830855
901,[08:39:46.5982452],11636,668842,817182
902,[08:39:46.9487237],25386,665955,775588
903,[08:39:47.2992075],18684,670623,805383
904,[08:39:47.6496860],8060,639060,817641
905,[08:39:48.0001699],20034,657738,832445
906,[08:39:48.3506483],19308,676295,830765
907,[08:39:48.7011268],19689,695902,815261
908,[08:39:49.0516107],15436,650199,827910
909,[08:39:49.4020891],11856,659570,817197
910,[08:39:49.7525676],19631,672537,822826
911,[08:39:50.1030515],13396,706001,832381
912,[08:39:50.4535299],26537,711555,842830
913,[08:39:50.8040084],18716,677974,794010
914,[08:39:51.1544923],2788,681413,829145
915,[08:39:51.5049707],13909,687660,853482
916,[08:39:51.8554492],15763,641144,813541
917,[08:39:52.2059330],21778,674136,807889
918,[08:39:52.5564114],23704,673708,790926
919,[08:39:52.9068899],25351,651938,783061
920,[08:39:53.2573738],14582,692435,835489
921,[08:39:53.6078522],17905,691845,847623
922,[08:39:53.9583307],14403,650524,833730
923,[08:39:54.3088146],13814,646237,839837
924,[08:39:54.6592930],18260,701308,796889
925,[08:39:55.0097769],7946,687808,823822
926,[08:39:55.3602554],13797,699649,839028
927,[08:39:55.7107338],19128,702565,827190
928,[08:39:56.0612177],19460,645926,835974
929,[08:39:56.4116962],20229,642422,839697
930,[08:39:56.7621746],20342,696885,823971
931,[08:39:57.1126585],19421,685225,839163
932,[08:39:57.4631370],23111,680635,789961
933,[08:39:57.8136154],15854,685152,798061
934,[08:39:58.1640993],13119,688957,804677
935,[08:39:58.5145778],21153,704303,774040
936,[08:39:58.8650562],26749,664757,829076
937,[08:39:59.2155400],14877,666628,854532
938,[08:39:59.5660185],18098,668717,815827
939,[08:39:59.9164969],14096,670835,827202
940,[08:40:00.2669808],17066,687566,811673
941,[08:40:00.6174593],19468,688599,801548
942,[08:40:00.9679377],21384,680568,800948
943,[08:40:01.3184216],12597,665799,807758
944,[08:40:01.6689001],5499,659358,802010
945,[08:40:02.0193839],23383,693927,812113
946,[08:40:02.3698624],26754,672281,863150
947,[08:40:02.7203409],16003,669306,854914
948,[08:40:03.0708247],13360,667872,823668
949,[08:40:03.4213032],13781,677881,840453
950,[08:40:03.7717816],19412,697312,844495
951,[08:40:04.1222655],10456,701044,841609
952,[08:40:04.4727440],20137,665634,802351
953,[08:40:04.8232224],20719,654922,822051
954,[08:40:05.1737063],15743,679351,766341
955,[08:40:05.5241848],11283,691682,830760
956,[08:40:05.8746632],21382,661674,847811
957,[08:40:06.2251470],8226,662444,799958
958,[08:40:06.5756255],15555,657037,802774
959,[08:40:06.9261039],15964,721050,828393
960,[08:40:07.2765878],19832,691206,846847
961,[08:40:07.6270663],19632,657910,807183
962,[08:40:07.9775447],24145,716908,807595
963,[08:40:08.3280286],10318,720789,887406
964,[08:40:08.6785071],15464,688030,800521
965,[08:40:09.0289909],13768,654837,842689
966,[08:40:09.3794694],27079,713170,799278
967,[08:40:09.7299479],24011,721491,845239
968,[08:40:10.0804316],12591,671772,807164
969,[08:40:10.4309101],19616,663799,841067
970,[08:40:10.7813886],20695,653711,828077
971,[08:40:11.1318724],7926,632705,840029
972,[08:40:11.4823509],17202,646534,855160
973,[08:40:11.8328294],26132,684149,807091
974,[08:40:12.1833132],19123,691209,808171
975,[08:40:12.5337917],22731,704416,820745
976,[08:40:12.8842700],23082,657552,845250
977,[08:40:13.2347540],27815,641413,823226
978,[08:40:13.5852325],14512,660196,805982
979,[08:40:13.9357110],19905,649332,835918
980,[08:40:14.2861947],23227,701761,815605
981,[08:40:14.6366732],17143,677471,833784
982,[08:40:14.9871517],22899,682565,838401
983,[08:40:15.3376355],15030,666751,833432
984,[08:40:15.6881140],16276,686482,785360
985,[08:40:16.0385978],26058,682777,810832
986,[08:40:16.3890763],21123,656960,801911
987,[08:40:16.7395548],13787,672280,854588
988,[08:40:17.0900385],18433,671166,836248
989,[08:40:17.4405170],12198,721701,840821
990,[08:40:17.7909955],22090,684688,815651
991,[08:40:18.1414793],17634,708229,823364
992,[08:40:18.4919578],15705,667476,831248
993,[08:40:18.8424363],17080,671704,864090
994,[08:40:19.1929201],15899,711962,799796
995,[08:40:19.5433986],10894,651660,797363
996,[08:40:19.8938771],17438,712179,782983
997,[08:40:20.2443608],15147,651280,838251
998,[08:40:20.5948393],16712,724009,810566
999,[08:40:20.9453178],17369,690803,802854
1000,[08:40:21.2958016],21479,697123,797074
1001,[08:40:21.6462801],16000,705197,840564
1002,[08:40:21.9967585],18232,674136,843290
1003,[08:40:22.3472424],15282,678269,780965
1004,[08:40:22.6977209],9799,688552,831545
1005,[08:40:23.0482046],13800,688027,838441
1006,[08:40:23.3986831],24659,695908,843517
1007,[08:40:23.7491616],19965,700680,826234
1008,[08:40:24.0996454],25395,642004,812959
1009,[08:40:24.4501239],13201,674155,855607
1010,[08:40:24.8006024],20710,639356,852155
1011,[08:40:25.1510861],18413,699445,797390
1012,[08:40:25.5015646],20475,682948,850467
1013,[08:40:25.8520431],19320,668279,828770
1014,[08:40:26.2025269],24912,661435,831664
1015,[08:40:26.5530054],22681,676107,880792
1016,[08:40:26.9034839],26015,676822,827302
1017,[08:40:27.2539677],17160,661528,834608
1018,[08:40:27.6044462],21130,674610,854037
1019,[08:40:27.9549247],16692,673818,822976
1020,[08:40:28.3054084],12950,693810,791964
1021,[08:40:28.6558869],14417,670315,816109
1022,[08:40:29.0063708],26174,666769,758439
1023,[08:40:29.3568492],20720,651571,768476
1024,[08:40:29.7073277],13604,650449,846065
1025,[08:40:30.0578115],25799,689792,802146
1026,[08:40:30.4082899],14354,748236,789371
1027,[08:40:30.7587684],18503,698657,854355
