Predicted duration,1.3,,,
533,[02:16:09.9272749],10604,530434
534,[02:16:09.9782155],12571,579108
535,[02:16:10.0275793],12783,570956
536,[02:16:10.0801416],13809,558285
537,[02:16:10.1290610],14728,530720
538,[02:16:10.1802363],13329,533276
539,[02:16:10.2310153],13398,565418
540,[02:16:10.2778594],14751,548549
541,[02:16:10.3303102],11016,545198
542,[02:16:10.3803096],13223,545975
543,[02:16:10.4296070],12492,528243
544,[02:16:10.4789495],13449,544472
545,[02:16:10.5311488],12775,531179
546,[02:16:10.5794188],11786,533201
547,[02:16:10.6280806],15069,547814
548,[02:16:10.6779720],15620,571132
549,[02:16:10.7299616],14851,553321
550,[02:16:10.7812046],14902,555161
551,[02:16:10.8280407],14606,535542
552,[02:16:10.8788754],14571,544210
553,[02:16:10.9312922],14692,531573
554,[02:16:10.9805899],13942,528142
555,[02:16:11.0316245],14288,510211
556,[02:16:11.0786120],12442,549583
557,[02:16:11.1293266],13618,519404
558,[02:16:11.1789244],14455,557354
559,[02:16:11.2308318],15223,551819
560,[02:16:11.2804579],14211,519133
561,[02:16:11.3288190],15027,548365
562,[02:16:11.3780580],14357,564639
563,[02:16:11.4291861],12880,562423
564,[02:16:11.4802511],14805,554886
565,[02:16:11.5286845],15447,505769
566,[02:16:11.5792559],14175,529075
567,[02:16:11.6285873],12097,516856
568,[02:16:11.6784694],12563,527767
569,[02:16:11.7316173],12608,544460
570,[02:16:11.7793041],13257,544646
571,[02:16:11.8285952],14391,517868
572,[02:16:11.8788265],11491,545808
573,[02:16:11.9291557],14220,541387
574,[02:16:11.9805883],13503,527534
575,[02:16:12.0292752],13846,552837
576,[02:16:12.0790667],14267,554420
577,[02:16:12.1290877],14323,553988
578,[02:16:12.1794521],12688,555957
579,[02:16:12.2309879],12854,546984
580,[02:16:12.2794253],12052,562052
581,[02:16:12.3294909],14058,541210
582,[02:16:12.3800594],12374,507891
583,[02:16:12.4347453],11754,521896
584,[02:16:12.4823948],12194,574288
585,[02:16:12.5321569],13642,527252
586,[02:16:12.5810681],13385,568582
587,[02:16:12.6299241],10962,527585
588,[02:16:12.6811786],14204,554358
589,[02:16:12.7312770],12260,545732
590,[02:16:12.7817154],10221,559014
591,[02:16:12.8299879],11936,564335
592,[02:16:12.8804191],13590,538454
593,[02:16:12.9307340],13610,532735
594,[02:16:12.9828809],12978,525829
595,[02:16:13.0307169],13447,544225
596,[02:16:13.0805870],14853,552562
597,[02:16:13.1308427],12444,543942
598,[02:16:13.1809104],13752,526849
599,[02:16:13.2321382],12158,544879
600,[02:16:13.2827847],13747,565233
601,[02:16:13.3337576],13231,541020
602,[02:16:13.3829307],14046,521794
603,[02:16:13.4322109],14479,545428
604,[02:16:13.4821171],14541,540939
605,[02:16:13.5325269],13342,564157
606,[02:16:13.5837480],9690,536812
607,[02:16:13.6338603],11904,555994
608,[02:16:13.6831850],10681,535994
609,[02:16:13.7325190],12342,539407
610,[02:16:13.7825752],11896,525703
611,[02:16:13.8338467],11618,555961
612,[02:16:13.8830702],12199,557507
613,[02:16:13.9330542],12330,556522
614,[02:16:13.9828929],11646,539187
615,[02:16:14.0344507],13717,534544
616,[02:16:14.0836596],11409,569443
617,[02:16:14.1331994],14443,524700
618,[02:16:14.1831341],12838,542355
619,[02:16:14.2338829],14845,537647
620,[02:16:14.2838986],9833,514828
621,[02:16:14.3334723],13365,552177
622,[02:16:14.3845934],13418,554252
623,[02:16:14.4340983],12685,569229
624,[02:16:14.4837046],13530,546520
625,[02:16:14.5342450],13476,528390
626,[02:16:14.5839427],15282,553046
627,[02:16:14.6338531],14636,570751
628,[02:16:14.6837205],12046,562369
629,[02:16:14.7347024],13709,513331
630,[02:16:14.7846775],12982,538489
631,[02:16:14.8341533],13075,522639
632,[02:16:14.8837703],12250,522556
633,[02:16:14.9335035],13932,525869
634,[02:16:14.9843743],11122,550743
635,[02:16:15.0349548],13669,555087
636,[02:16:15.0841582],13939,502238
637,[02:16:15.1339793],13337,549253
638,[02:16:15.1838379],14006,537996
639,[02:16:15.2344489],14335,553293
640,[02:16:15.2849508],14562,535240
641,[02:16:15.3344055],12814,547133
642,[02:16:15.3842478],12158,551384
643,[02:16:15.4343233],13937,554389
644,[02:16:15.4847013],16141,536139
645,[02:16:15.5357384],15902,528030
646,[02:16:15.5847468],16292,544722
647,[02:16:15.6363669],11374,492930
648,[02:16:15.6848841],14574,527013
649,[02:16:15.7355965],13160,566205
650,[02:16:15.7860456],13822,561995
651,[02:16:15.8353424],15455,525566
652,[02:16:15.8858341],11839,510994
653,[02:16:15.9353181],16021,521729
654,[02:16:15.9853811],12879,511752
655,[02:16:16.0364364],12146,557152
656,[02:16:16.0859249],11081,562521
657,[02:16:16.1352802],14172,527121
658,[02:16:16.1854164],12942,527739
659,[02:16:16.2355677],12368,536891
660,[02:16:16.2859926],11149,553559
661,[02:16:16.3366104],14876,543019
662,[02:16:16.3859107],11053,522229
663,[02:16:16.4359987],12012,536527
664,[02:16:16.4859086],15740,532116
665,[02:16:16.5377877],15050,551353
666,[02:16:16.5884256],11616,549108
667,[02:16:16.6367795],14375,568607
668,[02:16:16.6860479],12449,563772
669,[02:16:16.7365820],14832,559804
670,[02:16:16.7873648],14503,563364
671,[02:16:16.8381765],12922,558643
672,[02:16:16.8882770],13396,560612
673,[02:16:16.9370896],14332,540158
674,[02:16:16.9878045],13244,544637
675,[02:16:17.0376024],12024,508153
676,[02:16:17.0876123],12293,546155
677,[02:16:17.1376690],13933,554654
678,[02:16:17.1906314],14229,547854
679,[02:16:17.2404452],15354,550682
680,[02:16:17.2887366],13589,501891
681,[02:16:17.3382486],11457,559253
682,[02:16:17.3889713],12668,516118
683,[02:16:17.4388914],12023,525434
684,[02:16:17.4886165],12078,540603
685,[02:16:17.5382347],14267,537742
686,[02:16:17.5884775],12823,512039
687,[02:16:17.6392098],15625,555613
688,[02:16:17.6893307],10652,549298
689,[02:16:17.7386796],11937,559047
690,[02:16:17.7889502],11713,533213
691,[02:16:17.8389538],11489,532753
692,[02:16:17.9166899],12918,539528
693,[02:16:17.9395720],11739,538373
694,[02:16:17.9889534],12020,545915
695,[02:16:18.0394135],12527,548633
696,[02:16:18.0897789],12454,554279
697,[02:16:18.1399909],10534,532264
698,[02:16:18.1900031],10482,543408
699,[02:16:18.2398324],11102,522187
700,[02:16:18.2920347],12891,593694
701,[02:16:18.3397703],9598,540513
702,[02:16:18.3904971],13856,545444
703,[02:16:18.4403383],13653,569368
704,[02:16:18.4903332],14988,530807
705,[02:16:18.5401291],13897,580832
706,[02:16:18.5900433],12512,573241
707,[02:16:18.6409088],11652,517115
708,[02:16:18.6897319],12827,545836
709,[02:16:18.7398334],14214,560786
710,[02:16:18.7896631],11872,514886
711,[02:16:18.8403718],11619,565489
712,[02:16:18.8904853],13901,519519
713,[02:16:18.9396574],12547,543532
714,[02:16:18.9900447],11855,518374
715,[02:16:19.0396546],12761,536663
716,[02:16:19.0899173],11350,559695
717,[02:16:19.1405730],12273,541833
718,[02:16:19.1909843],13577,528079
719,[02:16:19.2401487],11853,565752
720,[02:16:19.2905924],12049,554454
721,[02:16:19.3408868],12474,540462
722,[02:16:19.3912234],12161,553422
723,[02:16:19.4407424],11850,539638
724,[02:16:19.4904932],12087,536531
725,[02:16:19.5410940],9840,541610
726,[02:16:19.5905036],12058,529047
727,[02:16:19.6421073],8500,512661
728,[02:16:19.6908695],12248,534565
729,[02:16:19.7408362],12697,560722
730,[02:16:19.7910201],12208,526172
731,[02:16:19.8409742],13645,557557
732,[02:16:19.8916915],12004,523838
733,[02:16:19.9412822],12483,570231
734,[02:16:19.9914997],11820,538733
735,[02:16:20.0413918],11089,521110
736,[02:16:20.0913121],11153,522340
737,[02:16:20.1427380],11863,513434
738,[02:16:20.1945402],12568,562068
739,[02:16:20.2421019],14009,537710
740,[02:16:20.2919586],9499,563884
741,[02:16:20.3415839],12695,539084
742,[02:16:20.3943963],12324,529486
743,[02:16:20.4467038],11630,584047
744,[02:16:20.4944267],12876,582019
745,[02:16:20.5446179],13571,543794
746,[02:16:20.5932889],12403,506453
747,[02:16:20.6448866],10649,580559
748,[02:16:20.6947815],11959,560892
749,[02:16:20.7440200],11970,575729
750,[02:16:20.7972850],13003,567054
751,[02:16:20.8469077],14672,546721
752,[02:16:20.8955423],14513,518453
753,[02:16:20.9467083],10864,529623
754,[02:16:20.9962999],14742,535589
755,[02:16:21.0458226],13092,507694
756,[02:16:21.0960243],14374,558366
757,[02:16:21.1467474],12783,517627
758,[02:16:21.1944830],11342,508720
759,[02:16:21.2460487],11737,563803
760,[02:16:21.2965014],11880,559530
761,[02:16:21.3448069],11410,536913
762,[02:16:21.3947903],13149,517338
763,[02:16:21.4464998],12235,511582
764,[02:16:21.4957758],12075,528464
765,[02:16:21.5490833],11545,567446
766,[02:16:21.5943437],12425,568613
767,[02:16:21.6463184],11612,547850
768,[02:16:21.6980855],10216,511325
769,[02:16:21.7461456],12074,545715
770,[02:16:21.7951451],12034,517814
771,[02:16:21.8452407],9381,563171
772,[02:16:21.8951939],13416,526577
773,[02:16:21.9471227],10368,539979
774,[02:16:21.9965800],11989,478304
775,[02:16:22.0474717],10323,551227
776,[02:16:22.0947424],11265,514404
777,[02:16:22.1454562],14994,541953
778,[02:16:22.1977966],13154,515156
779,[02:16:22.2450578],12095,510091
780,[02:16:22.2956547],10663,555277
781,[02:16:22.3449178],8081,528272
782,[02:16:22.3955440],10852,546373
783,[02:16:22.4454966],12754,511485
784,[02:16:22.4955158],12377,539745
785,[02:16:22.5451280],13945,564863
786,[02:16:22.5950671],15359,519479
787,[02:16:22.6461209],12853,548664
788,[02:16:22.6961805],8917,564142
789,[02:16:22.7467986],9021,521671
790,[02:16:22.7955534],12199,525439
791,[02:16:22.8453885],10772,513712
792,[02:16:22.8957583],10960,531001
793,[02:16:22.9463502],9722,561678
794,[02:16:22.9962745],12320,560675
795,[02:16:23.0468778],9800,521830
796,[02:16:23.0956665],11569,571116
797,[02:16:23.1463622],13039,516453
798,[02:16:23.1984166],11617,503481
799,[02:16:23.2466560],12114,511897
800,[02:16:23.2964181],12602,541968
801,[02:16:23.3463484],14393,519016
802,[02:16:23.3965166],13599,527632
803,[02:16:23.4489205],13611,507780
804,[02:16:23.4963533],15359,535949
805,[02:16:23.5465709],13956,582787
806,[02:16:23.5966497],11032,542860
807,[02:16:23.6475542],11677,539526
808,[02:16:23.6979872],9734,503277
809,[02:16:23.7484736],10085,501343
810,[02:16:23.7983011],12217,523576
811,[02:16:23.8467815],12364,565042
812,[02:16:23.8978894],13483,561965
813,[02:16:23.9490588],11598,523912
814,[02:16:23.9997538],10451,554003
815,[02:16:24.0497338],9509,561426
816,[02:16:24.0995615],9135,537758
817,[02:16:24.1486597],11779,572133
818,[02:16:24.1986355],10090,516903
819,[02:16:24.2489814],11509,562935
820,[02:16:24.2998455],10418,576921
821,[02:16:24.3485119],11307,553608
822,[02:16:24.3988600],11505,548698
823,[02:16:24.4485800],10785,526168
824,[02:16:24.4992967],12635,541628
825,[02:16:24.5486754],9313,527805
826,[02:16:24.5996991],11088,527030
827,[02:16:24.6491712],15047,542369
828,[02:16:24.6991819],14141,526375
829,[02:16:24.7500375],13227,539871
830,[02:16:24.8004730],11017,572373
831,[02:16:24.8500273],14253,531070
832,[02:16:24.8994931],12705,519695
833,[02:16:24.9524236],9349,526051
834,[02:16:24.9996196],13614,517429
835,[02:16:25.0514296],12520,531482
836,[02:16:25.1005503],9866,502616
837,[02:16:25.1499517],10842,526858
838,[02:16:25.1999297],11266,511960
839,[02:16:25.2506913],11440,531190
840,[02:16:25.3007244],12581,555524
841,[02:16:25.3524514],12052,517824
842,[02:16:25.4008347],11219,505560
843,[02:16:25.4498945],12951,533039
844,[02:16:25.5011657],9699,529045
845,[02:16:25.5510953],12432,519978
846,[02:16:25.6006976],13027,487674
847,[02:16:25.6509396],9189,537806
848,[02:16:25.7009489],13200,552399
849,[02:16:25.7514264],14166,537845
850,[02:16:25.8004490],11638,554029
851,[02:16:25.8507942],14769,529502
852,[02:16:25.9006794],13701,548894
853,[02:16:25.9510493],13682,554325
854,[02:16:26.0026863],9250,533341
855,[02:16:26.0523697],14442,548139
856,[02:16:26.1008970],12454,540702
857,[02:16:26.1504310],13377,557041
858,[02:16:26.2007213],12949,522427
859,[02:16:26.2518409],13299,546832
860,[02:16:26.3019627],12567,561614
861,[02:16:26.3513463],13196,567958
862,[02:16:26.4015351],11630,567404
863,[02:16:26.4508808],11964,560718
864,[02:16:26.5018741],13847,571489
865,[02:16:26.5514750],12218,535657
866,[02:16:26.6010682],14107,529532
867,[02:16:26.6512365],12756,555126
868,[02:16:26.7012779],13150,546791
869,[02:16:26.7519150],12900,560524
870,[02:16:26.8020212],10513,581031
871,[02:16:26.8515979],12792,532475
872,[02:16:26.9022062],11074,571518
873,[02:16:26.9537758],11129,557853
874,[02:16:27.0025163],11550,552397
875,[02:16:27.0524982],11506,560219
876,[02:16:27.1022191],11643,538598
877,[02:16:27.1525156],12992,578039
878,[02:16:27.2022179],14374,545814
879,[02:16:27.2525478],14397,492093
880,[02:16:27.3038061],11107,594570
881,[02:16:27.3523210],11493,546272
882,[02:16:27.4028554],9232,518370
883,[02:16:27.4524415],10881,541406
884,[02:16:27.5034631],11303,539445
885,[02:16:27.5535828],12673,543018
886,[02:16:27.6031216],12430,587690
887,[02:16:27.6532581],13535,528093
888,[02:16:27.7030269],14008,551114
889,[02:16:27.7530605],13292,561280
890,[02:16:27.8052646],11173,535795
891,[02:16:27.8549671],10802,498733
892,[02:16:27.9043447],12640,559554
893,[02:16:27.9543216],13924,556399
894,[02:16:28.0040390],14166,562198
895,[02:16:28.0543690],13291,564825
896,[02:16:28.1054503],12306,540555
897,[02:16:28.1548286],11638,506554
898,[02:16:28.2054111],10698,518458
899,[02:16:28.2546919],10295,553882
900,[02:16:28.3046515],9866,524721
901,[02:16:28.3554690],14180,558644
902,[02:16:28.4056401],11188,555658
903,[02:16:28.4550076],14045,540137
904,[02:16:28.5053109],11788,518975
905,[02:16:28.5580909],11707,529030
906,[02:16:28.6093111],13137,574873
907,[02:16:28.6550843],12494,542228
908,[02:16:28.7052439],10191,547439
909,[02:16:28.7564006],11860,536574
910,[02:16:28.8053599],11530,546941
911,[02:16:28.8564204],11772,578587
912,[02:16:28.9070311],12016,531104
913,[02:16:28.9563757],9900,528375
914,[02:16:29.0062314],10404,530478
915,[02:16:29.0559234],10799,541613
916,[02:16:29.1066719],11511,538219
917,[02:16:29.1563133],12495,533025
918,[02:16:29.2058753],12546,535073
919,[02:16:29.2564619],10481,543444
920,[02:16:29.3064395],9840,518135
921,[02:16:29.3569718],9803,547136
922,[02:16:29.4067417],8430,548385
923,[02:16:29.4564492],12748,560688
924,[02:16:29.5094209],10213,541271
925,[02:16:29.5568653],8780,552880
926,[02:16:29.6073396],9716,558580
927,[02:16:29.6566091],9445,531352
928,[02:16:29.7061174],11279,536055
929,[02:16:29.7562397],9029,523488
930,[02:16:29.8061274],12302,496975
931,[02:16:29.8577239],12258,519374
932,[02:16:29.9062802],11310,529288
933,[02:16:29.9566242],10082,557506
934,[02:16:30.0064108],9683,538496
935,[02:16:30.0565099],11729,509872
936,[02:16:30.1076615],12635,521053
937,[02:16:30.1570532],10231,558186
938,[02:16:30.2067568],10582,528140
939,[02:16:30.2566963],11562,527867
940,[02:16:30.3069708],8900,509653
941,[02:16:30.3578074],10115,527270
942,[02:16:30.4074369],12032,564749
943,[02:16:30.4572999],12311,562549
944,[02:16:30.5077627],12680,567787
945,[02:16:30.5571630],9677,568317
946,[02:16:30.6092644],10593,551469
947,[02:16:30.6581669],14167,530599
948,[02:16:30.7089059],12964,570387
949,[02:16:30.7573746],8098,525488
950,[02:16:30.8077733],12725,543215
951,[02:16:30.8608751],12717,550028
952,[02:16:30.9116699],11516,570342
953,[02:16:30.9610858],15455,564743
954,[02:16:31.0079803],12594,544179
955,[02:16:31.0580775],12933,487668
956,[02:16:31.1096465],13437,525465
957,[02:16:31.1621402],13021,532783
958,[02:16:31.2114970],11017,559280
959,[02:16:31.2590434],12231,499098
960,[02:16:31.3086143],11235,536071
961,[02:16:31.3607965],10848,537461
962,[02:16:31.4130694],11267,532136
963,[02:16:31.4619981],13491,520443
964,[02:16:31.5120922],14378,551620
965,[02:16:31.5630934],13935,529269
966,[02:16:31.6119206],13359,562963
967,[02:16:31.6610564],12834,539847
968,[02:16:31.7122031],13095,540821
969,[02:16:31.7628172],12527,527874
970,[02:16:31.8123314],12458,567812
971,[02:16:31.8760873],12544,520883
972,[02:16:31.9125172],14498,560545
973,[02:16:31.9626164],15367,557722
974,[02:16:32.0138349],12169,569171
975,[02:16:32.0632086],11210,540597
976,[02:16:32.1106545],11681,512666
977,[02:16:32.1639778],11099,512078
978,[02:16:32.2139491],14740,515297
979,[02:16:32.2617392],11346,536608
980,[02:16:32.3149284],12196,495085
981,[02:16:32.3623020],12360,502845
982,[02:16:32.4140780],10208,551107
983,[02:16:32.4631714],8867,591823
984,[02:16:32.5125623],11422,557709
985,[02:16:32.5611337],12340,552452
986,[02:16:32.6136770],10795,546888
987,[02:16:32.6627853],11592,531649
988,[02:16:32.7123534],10746,509452
989,[02:16:32.7636770],12504,529003
990,[02:16:32.8115847],11790,554072
991,[02:16:32.8617179],14092,530983
992,[02:16:32.9137238],12473,539781
993,[02:16:32.9626663],14152,530440
994,[02:16:33.0109543],12573,567603
995,[02:16:33.0614293],10924,537535
996,[02:16:33.1110560],12610,510696
997,[02:16:33.1620190],13998,521530
998,[02:16:33.2124371],11337,528212
999,[02:16:33.2613738],12965,547410
1000,[02:16:33.3114927],12254,539846
1001,[02:16:33.3617413],10694,527837
1002,[02:16:33.4117447],11976,554104
1003,[02:16:33.4624834],10560,543012
1004,[02:16:33.5117703],11106,560893
1005,[02:16:33.5621296],11327,570832
1006,[02:16:33.6118834],13179,528433
1007,[02:16:33.6706762],12139,526434
1008,[02:16:33.7133830],13482,533215
1009,[02:16:33.7628815],11967,554834
1010,[02:16:33.8120701],13366,515684
1011,[02:16:33.8623377],12136,534577
1012,[02:16:33.9130839],14845,555537
1013,[02:16:33.9630250],12836,538590
1014,[02:16:34.0133901],13761,606011
1015,[02:16:34.0623530],13159,545289
1016,[02:16:34.1130150],12446,539500
1017,[02:16:34.1641230],13079,519638
1018,[02:16:34.2137236],11976,513051
1019,[02:16:34.2652965],11238,548370
1020,[02:16:34.3129400],11585,560017
1021,[02:16:34.3628981],11353,526579
1022,[02:16:34.4130705],11980,545106
1023,[02:16:34.4658320],12340,588065
1024,[02:16:34.5153664],11988,561270
1025,[02:16:34.5636380],13225,580245
1026,[02:16:34.6133650],11497,588901
1027,[02:16:34.6634268],11636,556685
1028,[02:16:34.7174178],10600,555113
1029,[02:16:34.7645503],12913,566900
1030,[02:16:34.8140803],12861,546024
1031,[02:16:34.8638118],10622,531700
1032,[02:16:34.9146613],10269,539731
1033,[02:16:34.9667701],13099,553939
1034,[02:16:35.0160277],9828,559851
1035,[02:16:35.0653605],12751,539103
1036,[02:16:35.1151441],8877,530880
1037,[02:16:35.1654948],9280,551695
1038,[02:16:35.2151961],10363,556929
1039,[02:16:35.2661805],11966,533458
1040,[02:16:35.3168619],13550,593724
1041,[02:16:35.3647135],13275,502896
1042,[02:16:35.4151242],13252,500583
1043,[02:16:35.4660970],12715,545316
1044,[02:16:35.5166369],13901,518710
1045,[02:16:35.5670155],12337,582786
1046,[02:16:35.6157659],15044,539460
1047,[02:16:35.6660377],12391,544437
1048,[02:16:35.7158968],12203,523486
1049,[02:16:35.7664659],12686,510671
1050,[02:16:35.8160022],12548,550115
1051,[02:16:35.8668730],14768,512168
1052,[02:16:35.9172020],13587,519532
1053,[02:16:35.9665426],13956,590641
1054,[02:16:36.0171735],11737,552734
1055,[02:16:36.0679692],14598,557984
1056,[02:16:36.1176128],14996,541502
1057,[02:16:36.1672033],12864,524341
1058,[02:16:36.2169644],13003,554548
1059,[02:16:36.2682960],12650,552061
1060,[02:16:36.3171616],14129,527390
1061,[02:16:36.3673163],12591,554358
1062,[02:16:36.4197097],12536,525833
1063,[02:16:36.4678121],10589,517431
1064,[02:16:36.5175859],12476,555695
1065,[02:16:36.5681856],11038,532179
1066,[02:16:36.6169436],12985,549174
1067,[02:16:36.6671979],12883,528763
1068,[02:16:36.7182155],12257,543322
1069,[02:16:36.7680816],13030,551137
1070,[02:16:36.8171348],13996,510865
1071,[02:16:36.8670273],11798,554328
